gene	pvalue
2583	0.00173371306031492
2584	0.186042549284234
2585	0.045928040395312
2586	0.636934414377876
2587	0.174849592394486
2588	1.5732524266472e-05
2589	0.000888105596471367
2590	0.191168558258695
2591	0.591943167081647
2592	0.856723611491479
2593	0.547843756069581
2594	0.584036619914081
2595	0.000204506067841628
2596	0.828313190681884
2597	0.250688863769278
2598	0.302051633725325
2599	0.0305107958220604
2600	0.20095101419702
2601	0.637953661699827
2602	0.576214834664396
2603	0.358176782038623
2604	0.380477558265427
2605	5.93055455462421e-05
2606	0.000262561289503272
2607	0.314060899615973
2608	0.00338506473003196
2609	0.078953376235523
2610	0.0373706020700262
2611	0.321147352031735
2612	0.248080384498022
2613	0.0611673133062386
2614	0.897594955489643
2615	0.131321473574487
2616	0.350404071135255
2617	0.00500980376402975
2618	0.391198801570289
2619	0.350096686286684
2620	0.316934803496306
2621	0.0963486429905068
2622	0.684044776584736
2623	2.22665587407622e-11
2624	0.463547249188111
2625	0.942319015915925
2626	0.63440246289125
2627	0.68487763141283
2628	0.0155367387845238
2629	0.122199423839157
2630	1.94749203108908e-07
2631	0.0209259191553715
2632	0.378503858368899
2633	0.0951222620017983
2634	0.508745601295531
2635	0.000700436306755439
2636	5.28046349090546e-06
2637	0.521657189684958
2638	0.679165787074953
2639	0.0586508292986206
2640	0.515670081012002
2641	0.0242365170655121
2642	0.135179757887571
2643	0.081585243164404
2644	0.00303163573640963
2645	0.28516414726292
2646	0.00517331446547827
2647	0.665729115801435
2648	1.12274733101149e-05
2649	1.74502662643693e-05
2650	0.574962886804654
2651	0.428639472117278
2652	0.0133829318971372
2653	0.641747159688357
2654	0.153503485327263
2655	0.257036936489694
2656	0.817186736840517
2657	0.68450608916412
2658	0.422800202239301
2659	0.189701234365493
2660	0.156289973271725
2661	0.00328518012980285
2662	0.438293622539734
2663	0.0034395093085917
2664	0.00370844325551299
2665	0.331776283620111
2666	0.0555977846336505
2667	0.473412021510564
2668	0.466379392356268
2669	0.0549249546190251
2670	0.237365584616019
2671	0.615291332290305
2672	0.981579078164312
2673	0.894578922421084
2674	0.994163759280132
2675	0.100637019144151
2676	0.298758768336028
2677	0.057378576468528
2678	0.0858919052931397
2679	0.0724855402459036
2680	0.55209283282513
2681	0.585971982646589
2682	0.089216816322833
2683	0.00527542605322132
2684	0.733900452838113
2685	0.158784568819662
2686	0.120906625056217
2687	0.625355061836251
2688	0.905595228823383
2689	0.0424002822490039
2690	0.0112385353469741
2691	0.587361883598874
2692	0.0427917834530602
2693	0.000127345214319912
2694	0.426222939158197
2695	0.00530100867521678
2696	0.883325176226227
2697	0.0583061955088706
2698	0.592793991438628
2699	0.589371689164667
2700	0.547745107399224
2701	0.510920992129195
2702	0.256445149982538
2703	0.0560340779528418
2704	0.0448788569526721
2705	0.346614477213951
2706	0.963104995287138
2707	0.2823783565305
2708	0.183977782849517
2709	0.100439192457037
2710	3.18105656632438e-05
2711	0.212887722970097
2712	0.0862091721296706
2713	0.0232071037843172
2714	0.37147851231036
2715	0.899197403527632
2716	0.769873474539227
2717	0.698337632798787
2718	0.76096541118894
2719	0.932776697965566
2720	0.163523359139871
2721	0.832318639799844
2722	0.254587814633916
2723	0.000257390413563128
2724	0.388266411637035
2725	0.532315167332379
2726	0.484397831864915
2727	0.434630644118074
2728	0.536333875722418
2729	0.608387830282195
2730	0.561423861308057
2731	0.0118694353180204
2732	0.832828743864769
2733	0.679300550986165
2734	1.93820137191244e-06
2735	0.282468078425143
2736	0.396763391547181
2737	0.362265796098822
2738	0.574874275173835
2739	0.612236139625347
2740	0.354346949795185
2741	0.583669084555165
2742	0.000786466607592875
2743	0.00636961922070709
2744	0.626908731489791
2745	0.000193185226489091
2746	0.427314397962074
2747	0.336884585220982
2748	0.17142843738016
2749	0.165187425311663
2750	0.00731579767696097
2751	0.000114684031242175
2752	0.217368131999017
2753	0.113009427668784
2754	0.530457075390201
2755	0.190351424177924
2756	0.26889406541684
2757	0.559308429954274
2758	0.470029365005795
2759	0.422017788737619
2760	3.30806892686071e-39
2761	0.227662235706498
2762	0.814690946995687
2763	0.0995397404540576
2764	0.891703104853292
2765	0.0282632387167116
2766	0.397964682362314
2767	0.266435479354568
2768	0.00153232875032209
2769	0.0516610755625596
2770	0.941015594962974
2771	0.604630029930892
2772	0.145945822090733
2773	0.0449063125658715
2774	0.644811806336418
2775	0.274644466609396
2776	0.899652108712656
2777	0.244346348555665
2778	0.340903742900362
2779	0.133953553011963
2780	0.969462058790721
2781	0.322038966568931
2782	0.133194446427977
2783	0.468963962157044
2784	0.0160917929295324
2785	0.252215230812617
2786	0.200664545246301
2787	0.46402529473669
2788	0.104692303944278
2789	0.0980253448581807
2790	0.110484936601571
2791	0.436699283530321
2792	0.187488283543545
2793	0.951960150642228
2794	0.0624441043590072
2795	0.0662101054522964
2796	0.709665522914927
2797	0.439054079905105
2798	2.32988328304106e-05
2799	0.594926055601741
2800	2.89433327576964e-06
2801	0.187769653434703
2802	0.992139509673513
2803	0.816225855518938
2804	0.641939708880542
2805	0.848191719878589
2806	0.263442175488457
2807	0.509517708580953
2808	0.0162602436873861
2809	0.000105124913361852
2810	0.430633792287027
2811	0.0167263158082379
2812	0.68083099018615
2813	0.183322832851505
2814	0.371807806611722
2815	0.0731021915790578
2816	0.868920022591748
2817	0.108428068852156
2818	0.793755109673297
2819	0.616691981842662
2820	0.00306025942115199
2821	0.439537600209154
2822	0.743671117864218
2823	0.747001581633047
2824	0.166014727200119
2825	0.316851122175839
2826	0.000277338678089537
2827	0.105731801716864
2828	0.213396428868386
2829	0.2823783565305
2830	0.0210956001866931
2831	0.0943028752845137
2832	0.621749427355687
2833	0.244955693472547
2834	0.949859900455982
2835	0.066463319586275
2836	0.864727803122787
2837	0.172338924207787
2838	0.291080414959889
2839	0.547843756069581
2840	0.561566425208514
2841	0.0176680770949501
2842	0.00419070753959955
2843	0.0746469325974346
2844	0.0327758001840456
2845	0.68487763141283
2846	8.26356901897329e-05
2847	0.134960631354444
2848	0.0406643957233609
2849	0.536236795999783
2850	0.00256718805184108
2851	0.13134348914355
2852	0.272991211317146
2853	0.999010522787586
2854	0.638622348491856
2855	0.728897899100699
2856	0.122447914664147
2857	0.879260187517518
2858	0.323311179109998
2859	0.83627952731563
2860	0.815336764068332
2861	0.641939708880542
2862	0.926993033461083
2863	0.807562624580729
2864	0.158784568819662
2865	0.0631748839060559
2866	0.0742749253740892
2867	0.207712192479165
2868	0.970854835711328
2869	0.287010888214706
2870	0.684903537189027
2871	0.506093078964459
2872	0.054428526370945
2873	0.471466239489051
2874	0.758469637644809
2875	0.447639272152227
2876	0.524875260969466
2877	0.612913540332495
2878	0.963104995287138
2879	0.444979418579663
2880	0.426406725510175
2881	0.518978537549717
2882	0.00671281378611467
2883	0.526166509552016
2884	0.94520942504699
2885	0.0127024514899814
2886	0.349975901568499
2887	0.575897230873396
2888	0.178364442189693
2889	2.87977793334284e-12
2890	0.339311723855213
2891	0.575707403029876
2892	0.00575190426778326
2893	0.00127157536155861
2894	0.434958708850587
2895	5.50974325678514e-06
2896	0.428639472117278
2897	0.96890716610228
2898	0.868919492419423
2899	3.23719349585328e-05
2900	0.297477283984388
2901	0.17033046577166
2902	0.16504904367213
2903	0.143637376279408
2904	0.635724097632429
2905	0.212889918930136
2906	0.655544953914915
2907	0.284920707189438
2908	0.0267439081312709
2909	0.415452131069002
2910	0.59719143630627
2911	0.340443329802105
2912	0.210636545131332
2913	0.469631093303576
2914	0.551840889660757
2915	0.0441551479122202
2916	0.364275152323742
2917	0.584152390775018
2918	0.895416771263304
2919	0.478166177507576
2920	0.496396241235186
2921	0.383669653347004
2922	0.610420485818615
2923	0.00466888444036827
2924	0.820910464000105
2925	0.0158101827719306
2926	0.0304180088771286
2927	0.273922678518113
2928	0.0805543043583995
2929	0.63104305674141
2930	0.0150353392203074
2931	0.0472199940578836
2932	0.51005413519962
2933	0.313630385705868
2934	0.609990187402492
2935	0.940362928567287
2936	0.00847803623662859
2937	0.478276099790856
2938	0.00218595383613901
2939	0.0744575820070625
2940	0.831124730885647
2941	0.0568570373955104
2942	0.120038393800881
2943	0.798185269064397
2944	0.689203149265367
2945	0.0307371865363538
2946	0.953315908969294
2947	0.987170012228281
2948	0.461129107997449
2949	0.467046833693564
2950	1.08146839906201e-08
2951	0.0105367716197337
2952	0.547785753629906
2953	0.0711885007210308
2954	0.651951267625173
2955	0.180155356842754
2956	0.00533372313638265
2957	0.951855478469795
2958	0.000144178706080996
2959	0.720395710188065
2960	0.104848736780323
2961	0.000633102135279148
2962	0.938200188553908
2963	0.0669601427337369
2964	0.477027457736545
2965	0.444145753930455
2966	0.243186331717734
2967	0.0842686118903179
2968	0.882267095964126
2969	0.196928155147125
2970	1.06748936943762e-14
2971	0.92144528505718
2972	0.103737306960817
2973	0.500904460889122
2974	0.428022631750851
2975	0.960303165121987
2976	0.000573507981584806
2977	0.577582783677785
2978	0.511654105758681
2979	0.928149286936182
2980	0.512524569266898
2981	0.253859337034127
2982	0.73373299659307
2983	0.524228931662249
2984	0.449559700778768
2985	3.60770053546958e-06
2986	0.113778371451085
2987	0.815580759833066
2988	0.255264053210583
2989	0.0560756252984279
2990	0.0282632387167116
2991	0.26815747662167
2992	0.17738032684786
2993	0.754292274912172
2994	0.442254305703678
2995	0.723023825352521
2996	0.00553211755212548
2997	0.00473613800847188
2998	0.00298667235910078
2999	0.100533515022074
3000	0.832792471962816
3001	0.881185522181907
3002	0.688542540851532
3003	0.160007204220648
3004	0.439858057603503
3005	0.044391625782014
3006	0.0276492515571344
3007	0.00967248300605235
3008	0.765966215799101
3009	4.05176622737296e-10
3010	0.298455646765879
3011	0.157284098306734
3012	0.668177915718354
3013	0.124243143377697
3014	0.595302482513444
3015	6.03744108285645e-06
3016	0.0331794402322602
3017	0.0225046447795538
3018	0.114214094726946
3019	0.376700322103027
3020	0.827122471558357
3021	0.973340717473561
3022	0.181949000877743
3023	0.586394230015048
3024	0.00308076289238054
3025	0.527886671456048
3026	1.07674493214341e-05
3027	0.321147352031735
3028	0.00130723880010591
3029	0.252325089434193
3030	0.000548722059861426
3031	0.700892338017485
3032	0.0347106654948363
3033	0.623495613919908
3034	0.441097632109065
3035	0.429841357600078
3036	0.116107209825501
3037	0.710659566210759
3038	0.279378326821865
3039	8.72164133961911e-05
3040	0.00115873173887467
3041	0.0992772276650309
3042	0.176410352097638
3043	0.00422398935181865
3044	0.0210315521105268
3045	0.0700951821435604
3046	0.11838009846984
3047	0.428545666975958
3048	0.419414325611715
3049	0.00661026240372777
3050	0.865162867129847
3051	0.924275531320072
3052	0.0273765878160253
3053	0.0388140819766524
3054	0.857871892544171
3055	0.0387694393917614
3056	0.152612542243066
3057	7.08375055082803e-05
3058	0.453416625839186
3059	0.948291025325429
3060	0.768783421945661
3061	0.437110195711508
3062	0.20935734815541
3063	0.00788693232000589
3064	0.536554150391975
3065	0.297477283984388
3066	0.0311918126581445
3067	0.0784440797661889
3068	0.24438316877324
3069	0.00345590863621932
3070	0.677452773664865
3071	0.883325176226227
3072	0.991281900023111
3073	0.887482117195224
3074	0.631652213743603
3075	0.177779121051674
3076	0.963799840205644
3077	0.747538104845026
3078	0.240169028362002
3079	0.845601438987672
3080	0.233616653296491
3081	0.773610941648235
3082	0.622817549512944
3083	0.760204119015852
3084	0.037907637137295
3085	1.2630242070913e-11
3086	0.407073267281742
3087	0.0965407068071204
3088	0.230736308927032
3089	0.0441628705573826
3090	0.578979905268167
3091	0.00368212835363994
3092	0.000276293491404383
3093	0.442952165341562
3094	0.167152543816056
3095	0.615573367207129
3096	0.60920946223204
3097	0.0654511565002172
3098	0.611566998997952
3099	0.166588863778553
3100	0.93117903086686
3101	0.621823997260943
3102	6.99428602991256e-06
3103	0.737370990867596
3104	0.250607805946475
3105	0.59719143630627
3106	6.47382261001991e-05
3107	0.00124869115239204
3108	0.000116427283236639
3109	0.00153421218861417
3110	0.292812251984913
3111	0.237314647473222
3112	0.8558110543337
3113	5.36061473096995e-14
3114	0.656889090687782
3115	0.4396127286238
3116	0.108828299514091
3117	0.635724097632429
3118	0.950672201904069
3119	0.904242930646442
3120	0.665814900897941
3121	0.22322809364015
3122	0.336278672990252
3123	0.765811598188435
3124	0.00300311880316176
3125	0.190330444324764
3126	0.416323444447863
3127	0.135179757887571
3128	0.0672927903716408
3129	0.623495613919908
3130	0.806135330204253
3131	0.0911427361637319
3132	0.0660687536843161
3133	0.46206288080758
3134	0.583669084555165
3135	0.224793697739321
3136	0.0736378804490832
3137	0.0541260798371767
3138	0.697773397850355
3139	0.259635185918558
3140	0.0316868997986422
3141	0.161631766865873
3142	0.719599714349073
3143	0.59405058655015
3144	0.0243241013539296
3145	0.0671285995024829
3146	2.83490950041411e-08
3147	0.309800609361509
3148	0.279680730229154
3149	0.0203825503745075
3150	0.339227374627105
3151	0.340963791927436
3152	0.360278443101988
3153	0.104438423926236
3154	0.51344238841018
3155	0.00218595383613901
3156	0.179205237310454
3157	0.525524096345552
3158	0.355550962315156
3159	5.16590254872878e-10
3160	0.712681120654879
3161	0.077767918967765
3162	0.701088785378745
3163	0.349825416915368
3164	0.79828660767876
3165	0.00572845892611279
3166	0.887271352649492
3167	0.268883346674884
3168	0.448115431342824
3169	0.840713029309173
3170	0.279573502368228
3171	0.135103510498
3172	0.000257771343887982
3173	0.395447005280321
3174	0.15625287334945
3175	0.203059655777962
3176	0.604789250534597
3177	0.141948830987033
3178	2.62922329233153e-05
3179	0.00520008810255204
3180	0.641705497671416
3181	0.000314615757693761
3182	0.416150570812459
3183	0.768211387691721
3184	0.320394500485208
3185	0.213068724027361
3186	0.643766565411004
3187	0.000214276110983217
3188	0.896112630566616
3189	0.704870233712827
3190	0.0506438385239373
3191	0.49966633832105
3192	0.00465243684526871
3193	0.136498845884954
3194	0.48956371616792
3195	0.675517778128054
3196	0.255545377422245
3197	0.449840460056865
3198	0.102896938302059
3199	0.0785784989546418
3200	0.00705005315120735
3201	0.963518139293037
3202	0.110746396069998
3203	0.461050694727717
3204	0.161109693345459
3205	0.534040223879823
3206	0.395636032904134
3207	0.44099375263031
3208	0.00054719257520559
3209	0.689952012085859
3210	0.858137583692187
3211	0.00244130622791266
3212	0.388123946589391
3213	0.387860806449371
3214	0.064069992351095
3215	0.87120254987105
3216	0.88822954673624
3217	0.411821732818701
3218	0.429114587358597
3219	0.473423282893559
3220	0.959612784256837
3221	0.00572845892611279
3222	0.00031729212521667
3223	0.0866897202382436
3224	0.199715060594162
3225	0.597849094280892
3226	0.361669269086451
3227	0.118434367954869
3228	0.390231815575422
3229	0.00860691062405311
3230	0.117525380464326
3231	0.0469617300926037
3232	0.428321373265756
3233	1.50170502379229e-07
3234	0.24281343497677
3235	0.173821641930299
3236	0.298186898760279
3237	0.0582624730833431
3238	0.191361382137063
3239	0.930426249177159
3240	2.67085191015456e-06
3241	0.940518613438143
3242	4.17735359846975e-05
3243	0.0241665030792532
3244	0.000150458695498098
3245	0.513173491064731
3246	0.0357455399652426
3247	0.0507474256707537
3248	0.59719143630627
3249	0.0670165506917924
3250	0.198870248852986
3251	0.0332215623781985
3252	0.365593224695195
3253	0.000278249582065512
3254	0.869132072003274
3255	0.805163171902976
3256	0.229753006321897
3257	0.00748377510963983
3258	0.551425350314599
3259	0.488919543989322
3260	0.675532415353424
3261	0.528957942004346
3262	0.62670700974803
3263	0.584144984391514
3264	0.314339383470665
3265	0.894578922421084
3266	0.514766018537462
3267	0.000280236444988926
3268	4.11998831108525e-05
3269	0.000132861176696717
3270	0.20977255859703
3271	0.0960108874128178
3272	0.000281766143111272
3273	0.0376304580106612
3274	0.0128369269557184
3275	0.0166653612963191
3276	0.671746582374042
3277	0.00093606137624214
3278	0.435886738254113
3279	0.527859816210091
3280	2.01016277392027e-06
3281	0.624436932514594
3282	0.0552538235013596
3283	0.107328143895109
3284	0.525255218945724
3285	0.933530125494161
3286	1.64320517178756e-36
3287	0.0249369577337659
3288	7.70531475089806e-05
3289	0.688054958869949
3290	0.937321971260294
3291	0.0415985074704529
3292	0.143329566059596
3293	0.989906487737254
3294	0.0469617300926037
3295	0.337778999087946
3296	0.204010915800073
3297	0.602667439722785
3298	0.993781425461261
3299	0.265223384800783
3300	0.509798383565184
3301	0.0025667635753879
3302	0.249359430503259
3303	0.591568749348447
3304	0.765811598188435
3305	0.367014946927395
3306	0.064571704467071
3307	0.823264366657592
3308	0.798831735783842
3309	9.56681714480984e-06
3310	0.65506061808698
3311	0.488919543989322
3312	0.459629794114273
3313	0.220040315251269
3314	0.584036619914081
3315	0.041211203600396
3316	0.727225543944968
3317	0.321147352031735
3318	0.351470199401642
3319	0.354753405437288
3320	0.0232023775313577
3321	0.229330976823104
3322	0.765811598188435
3323	0.621693864459765
3324	0.00799836986170246
3325	0.158784568819662
3326	0.83523479855551
3327	0.050745972633407
3328	0.000123006832431402
3329	0.84077646261874
3330	0.220718785247071
3331	0.563426295582636
3332	0.366547219055147
3333	0.000350991503633318
3334	0.18678395146398
3335	0.0792003548230436
3336	0.477772237254157
3337	0.36515761299529
3338	0.264855112769431
3339	0.816835150148865
3340	0.27824419353836
3341	0.752363552149453
3342	0.152306468188385
3343	0.00275948153140831
3344	0.877098761988731
3345	0.694189341407205
3346	0.630542733486983
3347	0.645928926703479
3348	0.511634631092333
3349	0.186042549284234
3350	0.674612949714756
3351	0.205723979231743
3352	0.795274551272443
3353	0.171745149595723
3354	4.15162470065503e-18
3355	0.420408405422868
3356	0.210515287621163
3357	0.197563921390345
3358	0.00157841571017894
3359	0.291080414959889
3360	0.686163763013385
3361	0.0804860429658912
3362	0.946617307693672
3363	0.227947863269473
3364	0.000310044850324801
3365	0.41449269464677
3366	0.0202707293644377
3367	0.110987623520166
3368	0.00156082527122594
3369	0.224463242503452
3370	0.382146682296185
3371	0.0259759429226888
3372	0.402827858583617
3373	0.109058064822296
3374	0.013335223533074
3375	0.236396628104787
3376	0.949960735352569
3377	0.378927398117973
3378	0.662923334892832
3379	0.633756157456708
3380	0.272590091632358
3381	0.859443587573375
3382	0.516277090538775
3383	2.61142132835886e-05
3384	0.0517486120847795
3385	0.187439848232437
3386	0.0646336813503882
3387	0.00708819128144288
3388	0.604902857353539
3389	0.792518080935113
3390	0.872926327721038
3391	0.302051633725325
3392	0.260487210619338
3393	0.903219441318234
3394	0.00417356682155108
3395	0.81144689256437
3396	0.0674883128914932
3397	0.883325176226227
3398	0.912389655421651
3399	0.933932371179198
3400	0.297712418369754
3401	0.773004092411046
3402	0.787558091986327
3403	0.000228359857674643
3404	0.457086719663328
3405	0.346142142231805
3406	0.821517939017262
3407	0.84463912959053
3408	0.0938003217567417
3409	0.719322059862718
3410	0.724988572130432
3411	0.322016877231295
3412	0.845601438987672
3413	5.09527856284614e-24
3414	0.136095541325085
3415	0.103908537640761
3416	0.976324083091023
3417	0.7222892440274
3418	0.861248957393627
3419	0.203322761851416
3420	0.958036373045682
3421	0.79564954893659
3422	0.324490174698112
3423	0.152612542243066
3424	0.801971014183279
3425	0.247570994398044
3426	0.591299868298229
3427	0.715832546106842
3428	0.965931408758613
3429	0.678371819492388
3430	0.43393471563018
3431	0.467344624360837
3432	0.265041042211001
3433	0.709665522914927
3434	0.43393471563018
3435	0.688542540851532
3436	0.0255703156622663
3437	0.919024861499204
3438	0.335810754784819
3439	0.0452873234395574
3440	0.8142990371625
3441	0.147044488799412
3442	0.518398543846216
3443	0.358304800474257
3444	0.0693620902212483
3445	0.882954741911646
3446	0.676079944253251
3447	0.0349340047133591
3448	0.0731574918072917
3449	0.213403982502189
3450	0.540396407200824
3451	0.206871705171414
3452	0.665729115801435
3453	0.673475937097018
3454	0.247749717318048
3455	0.0574821309868387
3456	0.701597892703128
3457	2.05181844582526e-06
3458	0.145034088522276
3459	0.551840889660757
3460	0.47040902486754
3461	0.379740414397689
3462	0.0143554592393451
3463	0.347424665204382
3464	0.765811598188435
3465	0.242100076634393
3466	0.0759645487815565
3467	0.593844965284227
3468	2.67085191015456e-06
3469	1.57686572641153e-06
3470	0.0875974623844137
3471	0.0871647373323863
3472	0.209302263219813
3473	0.836183010405909
3474	0.675862364236503
3475	0.0522461768384257
3476	0.00221993093557255
3477	0.444979418579663
3478	0.320983522466605
3479	4.24412532109697e-05
3480	0.668656568874198
3481	0.0832032052553021
3482	0.973014841189497
3483	0.991281900023111
3484	0.5847996664587
3485	0.97870761273748
3486	0.044043120912062
3487	0.282022196460448
3488	0.0646450034770007
3489	0.936745421396589
3490	0.199146431696676
3491	0.00828059190293545
3492	0.745680592267407
3493	0.045810903370404
3494	3.48238417464589e-12
3495	0.590085817110067
3496	0.418772424159454
3497	0.108910108861482
3498	0.120359838030373
3499	0.0183293328787546
3500	0.556950539040161
3501	0.208761077875075
3502	0.90476916853935
3503	0.603850567248681
3504	0.0232071037843172
3505	0.417180261927633
3506	0.697773397850355
3507	3.51747020935798e-08
3508	0.424972088977168
3509	0.0276492515571344
3510	0.0611673133062386
3511	0.387617299909034
3512	0.56070463229351
3513	0.152797978431242
3514	0.588181291873708
3515	0.758658439521055
3516	0.00173969288115855
3517	0.193414510927217
3518	0.880221654740262
3519	0.0339980107018397
3520	0.383669653347004
3521	0.716011610861814
3522	0.298455646765879
3523	0.870535105252491
3524	0.0961575761711899
3525	0.422069469617496
3526	0.933327534240238
3527	0.785530158599781
3528	0.0160047601606109
3529	0.735914719445518
3530	0.49666031245462
3531	0.391198801570289
3532	0.454396674093761
3533	0.0338253793552248
3534	0.269591621635334
3535	0.106225959761649
3536	0.526692144872097
3537	0.107157548777721
3538	0.325667966173262
3539	0.254561854982849
3540	0.207712192479165
3541	0.149060271586353
3542	0.0947105931533631
3543	0.171694209048332
3544	0.240725625190617
3545	0.0231851880250942
3546	0.873235250792339
3547	0.868642075145099
3548	0.0390766889118532
3549	0.397734048835782
3550	0.0861919409152558
3551	0.313009652524372
3552	0.345641258239242
3553	0.655096761861057
3554	0.820831772843849
3555	0.0942632785158707
3556	0.447759790636413
3557	0.0391635702340659
3558	0.3726636527292
3559	0.0884012256611819
3560	6.18893812571116e-10
3561	0.909394678484634
3562	0.0199626271983297
3563	0.823517735655078
3564	0.597781352526887
3565	0.931863827571304
3566	0.348816833450372
3567	0.747538104845026
3568	0.50117670479414
3569	0.303153809166699
3570	0.345220444040509
3571	0.66278637684971
3572	0.00145274289771086
3573	0.542428888385215
3574	0.378570286362821
3575	0.767943514233199
3576	0.311615662040654
3577	0.603534408279985
3578	0.947853722968864
3579	5.77241321185783e-06
3580	0.082625596524659
3581	0.752383884071002
3582	0.515357267501268
3583	0.716522547119911
3584	0.839646493955521
3585	0.0577350450304728
3586	0.00733376999919132
3587	0.0695478269852637
3588	2.21850819087745e-15
3589	0.705251460308602
3590	0.0826673301002109
3591	0.706108528792329
3592	0.518342619311426
3593	0.557889464587202
3594	0.270654632587984
3595	0.240020816187109
3596	0.119595523727689
3597	0.000564153913886404
3598	0.253082657681847
3599	0.0736846547589766
3600	0.274894361634204
3601	0.452522847808378
3602	0.633191257192576
3603	0.462468356561544
3604	0.163916317897497
3605	0.684090677351269
3606	0.569092419976744
3607	0.00749674950709625
3608	0.0170294299262222
3609	1.39611705383924e-07
3610	0.382146682296185
3611	0.81294148480558
3612	0.580880443171579
3613	0.581373386917705
3614	0.315501355629571
3615	0.434568321663889
3616	0.0504040055232687
3617	0.675517778128054
3618	0.0234922098871304
3619	0.801706210349422
3620	0.789555387426316
3621	0.824808860041157
3622	0.560939408716617
3623	0.428545666975958
3624	0.484834295416954
3625	0.0994950159338806
3626	0.967054252817329
3627	0.0906566113338598
3628	0.467344624360837
3629	0.50045495661126
3630	0.00113328091225908
3631	0.367199856043349
3632	0.00246412769676313
3633	0.773224723060747
3634	0.156337454931881
3635	0.259635185918558
3636	0.400305411758595
3637	0.574219800389958
3638	1.30010441259754e-06
3639	0.727865559463655
3640	0.419904501053049
3641	0.162106752475263
3642	0.0830968415684343
3643	0.942043819777099
3644	0.540617580409439
3645	0.0651283125280452
3646	0.658833821491906
3647	0.198731106208757
3648	0.586394230015048
3649	0.0569967031240702
3650	0.814117064786824
3651	0.421955979090234
3652	0.0434198276249898
3653	0.719799199809255
3654	0.290593344997603
3655	0.683561154315381
3656	0.983545265184781
3657	0.652285892036845
3658	0.0807641194099143
3659	0.659096006732123
3660	0.540321120212094
3661	0.042362480403501
3662	0.107727260550135
3663	0.754501730606993
3664	0.0909631252326524
3665	0.336884585220982
3666	0.64681384661511
3667	0.000206307709015652
3668	0.237858509283586
3669	0.456278829338834
3670	0.244827226636233
3671	0.239434781941568
3672	0.00570135380747076
3673	0.0943183562369609
3674	0.626317474051494
3675	0.000308632939081326
3676	0.0294928713300142
3677	0.435942753186418
3678	0.0507474256707537
3679	0.618441073312133
3680	0.114472577234443
3681	0.000109483627832837
3682	0.116330959175974
3683	0.14683264053807
3684	0.170959718786311
3685	0.14434992531835
3686	0.00568178357117683
3687	0.425883983881393
3688	0.415352133650245
3689	0.782953930009635
3690	0.580985051823452
3691	0.300079066193893
3692	0.538342223884414
3693	0.753723241665673
3694	0.590288868137302
3695	0.927279122691114
3696	0.191781053362621
3697	0.056556923166885
3698	0.899652108712656
3699	0.475023970184597
3700	0.965475425718654
3701	0.332054467247258
3702	0.14485959377864
3703	0.253577180053556
3704	0.722884649244547
3705	0.710276462832376
3706	0.426945625218231
3707	0.0672024965196748
3708	0.213027983878724
3709	0.712155378138303
3710	0.00214588586300223
3711	0.170831258627205
3712	0.0372319206643408
3713	0.938107693225149
3714	0.659843731086152
3715	0.409271493584071
3716	0.942631552422498
3717	0.255025338930374
3718	0.217524883943216
3719	0.710633065469233
3720	0.331926571919196
3721	0.00260866244744278
3722	0.963664182498748
3723	0.459224765957232
3724	0.573828379164339
3725	0.033071151926211
3726	0.0116112468640475
3727	0.668656568874198
3728	0.693820860558438
3729	0.0029248674923501
3730	0.986453717402996
3731	0.251164149286145
3732	0.396763391547181
3733	1.11847452146992e-05
3734	0.076670433779001
3735	0.349975901568499
3736	0.644578789812029
3737	0.0547940422812322
3738	0.800091533349333
3739	6.75906334048626e-05
3740	0.0724132944037917
3741	0.239240725377852
3742	0.844587099236178
3743	1.37576193417731e-09
3744	0.58205463033947
3745	0.646125119041699
3746	0.569287775588891
3747	0.00391441433357744
3748	0.165363324427753
3749	0.153877478079703
3750	0.161434951883419
3751	0.845601438987672
3752	0.051803251022281
3753	0.603850567248681
3754	0.184960587368931
3755	8.60878976309551e-05
3756	2.71081638101944e-08
3757	0.639903611757335
3758	0.928879293168692
3759	0.97870761273748
3760	0.991851602756253
3761	4.43202689148728e-06
3762	0.47164918667871
3763	0.91017781050769
3764	0.109169461510192
3765	1.37467666216456e-08
3766	0.00319387659026005
3767	0.0255703156622663
3768	0.0312711499252254
3769	0.604797880590045
3770	0.937247338553692
3771	0.0202390106326933
3772	0.554716723908992
3773	0.783318802597984
3774	0.0870851222598563
3775	0.965003845705355
3776	0.159157650864295
3777	0.0308146839623867
3778	0.327179155481373
3779	0.25901424433711
3780	0.101374367932105
3781	0.621693864459765
3782	4.1155755019461e-05
3783	0.00410662144665577
3784	0.98072871029945
3785	0.00100582640979726
3786	0.81294148480558
3787	0.229330976823104
3788	0.959275819655159
3789	0.0972731527431578
3790	0.138295081951469
3791	0.638126278335631
3792	0.77492810481151
3793	0.672575985677171
3794	0.427314397962074
3795	0.674383665485505
3796	0.781457147593463
3797	0.0244866730849678
3798	0.189796422746736
3799	0.143294374720627
3800	0.857434521666966
3801	0.869996164510209
3802	0.477027457736545
3803	0.0648641802751268
3804	0.0327392061264973
3805	0.651874915813066
3806	0.732333757094913
3807	0.0457802843733085
3808	0.46332511348332
3809	0.184682094331419
3810	0.000728889459559612
3811	0.170021092526993
3812	0.262932150410767
