gene_id	variable	value
4003	r2_diff	0.0519428896120201
4004	r2_diff	0.0519402198374231
4005	r2_diff	0.0519375258138856
4006	r2_diff	0.0519330894702268
4007	r2_diff	0.0519308728062668
4008	r2_diff	0.051918743978683
4009	r2_diff	0.0519024467026442
4010	r2_diff	0.0518986659544982
4011	r2_diff	0.0518967275128841
4012	r2_diff	0.051883799752087
4013	r2_diff	0.0518823930466719
4014	r2_diff	0.0518814402373947
4015	r2_diff	0.0518813444724522
4016	r2_diff	0.0518763639733474
4017	r2_diff	0.0518731699683679
4018	r2_diff	0.0518584859047223
4019	r2_diff	0.0518578202521701
4020	r2_diff	0.0518568728999846
4021	r2_diff	0.0518398016478314
4022	r2_diff	0.0518197311565354
4023	r2_diff	0.0518099404923378
4024	r2_diff	0.0518083369044278
4025	r2_diff	0.0518053418465729
4026	r2_diff	0.0518038733316845
4027	r2_diff	0.0517937769963709
4028	r2_diff	0.0517704977775792
4029	r2_diff	0.051743517469391
4030	r2_diff	0.0517393216921532
4031	r2_diff	0.0517292647821701
4032	r2_diff	0.0517236978967822
4033	r2_diff	0.0517077823335876
4034	r2_diff	0.0516995702406213
4035	r2_diff	0.0516867302932209
4036	r2_diff	0.0516843255676818
4037	r2_diff	0.0516821562623733
4038	r2_diff	0.0516757067358399
4039	r2_diff	0.0516623430171907
4040	r2_diff	0.0516548855698665
4041	r2_diff	0.05164878642221
4042	r2_diff	0.0516384062295935
4043	r2_diff	0.0516319374473023
4044	r2_diff	0.0516294268175108
4045	r2_diff	0.0516115261791232
4046	r2_diff	0.0516040779639511
4047	r2_diff	0.0515810765742392
4048	r2_diff	0.0515758042008273
4049	r2_diff	0.0515665620638206
4050	r2_diff	0.0515549097227834
4051	r2_diff	0.0515525337597806
4052	r2_diff	0.0515329361785583
4053	r2_diff	0.0515320160001081
4054	r2_diff	0.0515287644628137
4055	r2_diff	0.0515195594810397
4056	r2_diff	0.0515178213356583
4057	r2_diff	0.0515122642113851
4058	r2_diff	0.051503373425613
4059	r2_diff	0.0514859663199203
4060	r2_diff	0.0514731302827495
4061	r2_diff	0.0514705686559824
4062	r2_diff	0.0514563537324507
4063	r2_diff	0.0514506566239533
4064	r2_diff	0.0514506179185535
4065	r2_diff	0.0514430502744784
4066	r2_diff	0.0514052604576902
4067	r2_diff	0.0514045855831425
4068	r2_diff	0.0513938803232699
4069	r2_diff	0.0513903797585552
4070	r2_diff	0.051389706273089
4071	r2_diff	0.0513875527869699
4072	r2_diff	0.051386037540829
4073	r2_diff	0.0513850265064915
4074	r2_diff	0.0513824798203961
4075	r2_diff	0.0513764882842966
4076	r2_diff	0.0513696330829451
4077	r2_diff	0.0513595839146084
4078	r2_diff	0.051355791202392
4079	r2_diff	0.0513531566635144
4080	r2_diff	0.0513397142667277
4081	r2_diff	0.0513375512525887
4082	r2_diff	0.0513366761497229
4083	r2_diff	0.051335413697193
4084	r2_diff	0.051331371827771
4085	r2_diff	0.0513285568715356
4086	r2_diff	0.0513233180079599
4087	r2_diff	0.0513203863481523
4088	r2_diff	0.0513166214062881
4089	r2_diff	0.0513112443694426
4090	r2_diff	0.0513105237189097
4091	r2_diff	0.051308575039625
4092	r2_diff	0.0512956842991431
4093	r2_diff	0.0512950659939331
4094	r2_diff	0.0512874039099351
4095	r2_diff	0.0512858914845102
4096	r2_diff	0.0512762011764839
4097	r2_diff	0.0512723403084697
4098	r2_diff	0.0512667525756061
4099	r2_diff	0.0512614163982639
4100	r2_diff	0.051252995362351
4101	r2_diff	0.0512500619739097
4102	r2_diff	0.0512440624478684
4103	r2_diff	0.051243340637774
4104	r2_diff	0.0512383632580349
4105	r2_diff	0.0512277416058144
4106	r2_diff	0.0512218199276953
4107	r2_diff	0.0512067878125454
4108	r2_diff	0.0511912707617159
4109	r2_diff	0.0511568301968424
4110	r2_diff	0.0511507802282398
4111	r2_diff	0.0511506901708962
4112	r2_diff	0.0511417991409653
4113	r2_diff	0.0511318591904814
4114	r2_diff	0.0511302480156023
4115	r2_diff	0.0511190421641864
4116	r2_diff	0.0511177273415662
4117	r2_diff	0.0511082121155806
4118	r2_diff	0.0511054554115316
4119	r2_diff	0.0510937852985691
4120	r2_diff	0.051077713688231
4121	r2_diff	0.0510720810588151
4122	r2_diff	0.0510708182551797
4123	r2_diff	0.0510665844205528
4124	r2_diff	0.0510646452442799
4125	r2_diff	0.0510487898442569
4126	r2_diff	0.0510454512530114
4127	r2_diff	0.0510229925490582
4128	r2_diff	0.0510203490505087
4129	r2_diff	0.0510182466791324
4130	r2_diff	0.0509982355392207
4131	r2_diff	0.0509919213242422
4132	r2_diff	0.0509849363242694
4133	r2_diff	0.0509840730382167
4134	r2_diff	0.050983611806065
4135	r2_diff	0.0509778470237615
4136	r2_diff	0.0509768022085957
4137	r2_diff	0.0509717466082067
4138	r2_diff	0.0509657420388007
4139	r2_diff	0.0509574075204424
4140	r2_diff	0.0509556304613642
4141	r2_diff	0.0509468387975955
4142	r2_diff	0.0509424793095467
4143	r2_diff	0.050935725567363
4144	r2_diff	0.0509351645846908
4145	r2_diff	0.0509328530945622
4146	r2_diff	0.0509182542174363
4147	r2_diff	0.0508973654013237
4148	r2_diff	0.0508940484593178
4149	r2_diff	0.0508922521549739
4150	r2_diff	0.0508840847178602
4151	r2_diff	0.0508733097403411
4152	r2_diff	0.0508715730913237
4153	r2_diff	0.0508708020117102
4154	r2_diff	0.0508372761280735
4155	r2_diff	0.0508359872003112
4156	r2_diff	0.0508336329277513
4157	r2_diff	0.0508281667270621
4158	r2_diff	0.0508253219111591
4159	r2_diff	0.0508249282499124
4160	r2_diff	0.0508025693670832
4161	r2_diff	0.0507851169569199
4162	r2_diff	0.0507787104044739
4163	r2_diff	0.050755741001373
4164	r2_diff	0.0507475227797962
4165	r2_diff	0.050747216170824
4166	r2_diff	0.0507467288022281
4167	r2_diff	0.0507462208109005
4168	r2_diff	0.0507336434711753
4169	r2_diff	0.0507227515834667
4170	r2_diff	0.0507223665788647
4171	r2_diff	0.0506919885008507
4172	r2_diff	0.0506899873422682
4173	r2_diff	0.0506840645722345
4174	r2_diff	0.0506662815651076
4175	r2_diff	0.0506490124704249
4176	r2_diff	0.0506428542860187
4177	r2_diff	0.0506281285921535
4178	r2_diff	0.0506233747188785
4179	r2_diff	0.0506173481967918
4180	r2_diff	0.0506117567718034
4181	r2_diff	0.0505952144771421
4182	r2_diff	0.0505864841442613
4183	r2_diff	0.0505802454364207
4184	r2_diff	0.0505739745732025
4185	r2_diff	0.0505686492486234
4186	r2_diff	0.0505653832951563
4187	r2_diff	0.0505602141273591
4188	r2_diff	0.0505558397401302
4189	r2_diff	0.0505484467666204
4190	r2_diff	0.0505455901107453
4191	r2_diff	0.0505399700357985
4192	r2_diff	0.0505384392997128
4193	r2_diff	0.0505330050572552
4194	r2_diff	0.0505267097783466
4195	r2_diff	0.0505256832576655
4196	r2_diff	0.0504993072843858
4197	r2_diff	0.0504965252926993
4198	r2_diff	0.0504902381886525
4199	r2_diff	0.05048857462246
4200	r2_diff	0.0504880315185366
4201	r2_diff	0.0504649617327984
4202	r2_diff	0.0504609198410958
4203	r2_diff	0.0504399552713841
4204	r2_diff	0.050435913174196
4205	r2_diff	0.0504275061920503
4206	r2_diff	0.0504141437766094
4207	r2_diff	0.0504024738870725
4208	r2_diff	0.050399271914266
4209	r2_diff	0.0503947597039482
4210	r2_diff	0.0503875578050063
4211	r2_diff	0.050385739609778
4212	r2_diff	0.0503829700080214
4213	r2_diff	0.0503820809590593
4214	r2_diff	0.0503811303535204
4215	r2_diff	0.0503678093177573
4216	r2_diff	0.0503644338854417
4217	r2_diff	0.0503521215917571
4218	r2_diff	0.0503408503489012
4219	r2_diff	0.0503316178776061
4220	r2_diff	0.0503237927383884
4221	r2_diff	0.0503232726258127
4222	r2_diff	0.0503197426323275
4223	r2_diff	0.050308408932685
4224	r2_diff	0.050285003735272
4225	r2_diff	0.0502738422741517
4226	r2_diff	0.050250394598211
4227	r2_diff	0.0502502344908031
4228	r2_diff	0.0502448719652826
4229	r2_diff	0.0502326838949455
4230	r2_diff	0.0502278443135076
4231	r2_diff	0.0502237935631943
4232	r2_diff	0.0502214115238857
4233	r2_diff	0.0502200141956186
4234	r2_diff	0.0502158113517541
4235	r2_diff	0.050214552863114
4236	r2_diff	0.0502014874522598
4237	r2_diff	0.050198473221801
4238	r2_diff	0.0501923662916104
4239	r2_diff	0.050163188639357
4240	r2_diff	0.0501601981601092
4241	r2_diff	0.0501509887715665
4242	r2_diff	0.0501454119294094
4243	r2_diff	0.0501413071772695
4244	r2_diff	0.050137783690383
4245	r2_diff	0.0501163761289671
4246	r2_diff	0.050107924089111
4247	r2_diff	0.0501077117179143
4248	r2_diff	0.0501040962596401
4249	r2_diff	0.0501002077489285
4250	r2_diff	0.0500799506737196
4251	r2_diff	0.0500711203355646
4252	r2_diff	0.0500348317136394
4253	r2_diff	0.0500272372148735
4254	r2_diff	0.0500232775218571
4255	r2_diff	0.05002162669442
4256	r2_diff	0.0499718677267098
4257	r2_diff	0.0499718032689623
4258	r2_diff	0.0499626719472286
4259	r2_diff	0.0499625015961683
4260	r2_diff	0.0499509342205575
4261	r2_diff	0.0499438177693919
4262	r2_diff	0.049937588735002
4263	r2_diff	0.049926661133741
4264	r2_diff	0.049915690896124
4265	r2_diff	0.0499136802911461
4266	r2_diff	0.0499106788828388
4267	r2_diff	0.0499089077162799
4268	r2_diff	0.0499026237258862
4269	r2_diff	0.0498769854677822
4270	r2_diff	0.0498634695086556
4271	r2_diff	0.0498452092944394
4272	r2_diff	0.0498410936409257
4273	r2_diff	0.0498360101354042
4274	r2_diff	0.0498126235024958
4275	r2_diff	0.049808344411942
4276	r2_diff	0.0498032906577202
4277	r2_diff	0.0498018266599514
4278	r2_diff	0.0497980152918623
4279	r2_diff	0.0497832715345179
4280	r2_diff	0.0497782536125692
4281	r2_diff	0.0497705484275446
4282	r2_diff	0.0497680710676628
4283	r2_diff	0.0497616525924054
4284	r2_diff	0.0497561870698164
4285	r2_diff	0.0497497358321111
4286	r2_diff	0.0497466818803717
4287	r2_diff	0.0497403849272229
4288	r2_diff	0.0497176595591511
4289	r2_diff	0.0496959905422982
4290	r2_diff	0.0496841123918174
4291	r2_diff	0.0496720960700818
4292	r2_diff	0.0496676286880576
4293	r2_diff	0.0496674745091464
4294	r2_diff	0.0496652298442098
4295	r2_diff	0.0496465377954738
4296	r2_diff	0.0496443165723224
4297	r2_diff	0.0496278196477596
4298	r2_diff	0.0496225686955256
4299	r2_diff	0.0496217818513468
4300	r2_diff	0.0496100628028097
4301	r2_diff	0.0495970469939955
4302	r2_diff	0.0495944989710342
4303	r2_diff	0.0495898736769058
4304	r2_diff	0.0495865176133831
4305	r2_diff	0.0495652655523057
4306	r2_diff	0.0495474172479766
4307	r2_diff	0.0495303299187544
4308	r2_diff	0.0495243920697609
4309	r2_diff	0.049495939941384
4310	r2_diff	0.049481192987714
4311	r2_diff	0.0494796332481393
4312	r2_diff	0.0494761552027659
4313	r2_diff	0.0494634240336794
4314	r2_diff	0.0494567285858928
4315	r2_diff	0.0494522028415283
4316	r2_diff	0.0494519709239187
4317	r2_diff	0.0494514794407529
4318	r2_diff	0.0494491450544232
4319	r2_diff	0.0494443568094424
4320	r2_diff	0.0494414231519587
4321	r2_diff	0.0494192798460219
4322	r2_diff	0.0494147688797826
4323	r2_diff	0.0494134202508328
4324	r2_diff	0.0494073961539336
4325	r2_diff	0.0493962838422154
4326	r2_diff	0.0493951753145103
4327	r2_diff	0.0493912009952167
4328	r2_diff	0.0493909548600246
4329	r2_diff	0.0493719141876793
4330	r2_diff	0.0493707505213763
4331	r2_diff	0.0493555477827805
4332	r2_diff	0.0493549855957567
4333	r2_diff	0.0493515514749338
4334	r2_diff	0.0493482453361532
4335	r2_diff	0.0493444900143907
4336	r2_diff	0.0493397948621787
4337	r2_diff	0.049328966636548
4338	r2_diff	0.0493123901136914
4339	r2_diff	0.0493008157367221
4340	r2_diff	0.0492879061942684
4341	r2_diff	0.0492702425500579
4342	r2_diff	0.0492689339454369
4343	r2_diff	0.0492619086816553
4344	r2_diff	0.049238461284258
4345	r2_diff	0.0492361711494933
4346	r2_diff	0.0492324165800608
4347	r2_diff	0.0492310011776894
4348	r2_diff	0.0492139401775971
4349	r2_diff	0.0492006036203164
4350	r2_diff	0.0491754386526905
4351	r2_diff	0.0491717523642313
4352	r2_diff	0.049169558129027
4353	r2_diff	0.0491635073159049
4354	r2_diff	0.0491615839774241
4355	r2_diff	0.0491609997400477
4356	r2_diff	0.0491524478362438
4357	r2_diff	0.0491482061795186
4358	r2_diff	0.0491362988579103
4359	r2_diff	0.0490852267932965
4360	r2_diff	0.049084135622673
4361	r2_diff	0.0490817251018499
4362	r2_diff	0.0490531190389628
4363	r2_diff	0.0490372045872587
4364	r2_diff	0.0490261349223364
4365	r2_diff	0.0490254695774486
4366	r2_diff	0.0490019717575362
4367	r2_diff	0.0490010172910512
4368	r2_diff	0.0489980822103678
4369	r2_diff	0.0489943081900203
4370	r2_diff	0.0489930981472597
4371	r2_diff	0.0489857039758103
4372	r2_diff	0.0489818158802076
4373	r2_diff	0.0489800137278495
4374	r2_diff	0.0489778959541058
4375	r2_diff	0.0489721388455259
4376	r2_diff	0.0489649375228577
4377	r2_diff	0.0489639000382757
4378	r2_diff	0.0489628386957081
4379	r2_diff	0.0489599320783602
4380	r2_diff	0.0489591357898869
4381	r2_diff	0.0489586831525333
4382	r2_diff	0.0489576621080321
4383	r2_diff	0.0489384071872804
4384	r2_diff	0.0489326701567839
4385	r2_diff	0.0489322568319815
4386	r2_diff	0.0489282092900805
4387	r2_diff	0.0489055092189509
4388	r2_diff	0.0489045677933654
4389	r2_diff	0.0489041648416332
4390	r2_diff	0.0489013721600881
4391	r2_diff	0.0488803088739005
4392	r2_diff	0.048873647285436
4393	r2_diff	0.0488679203623269
4394	r2_diff	0.0488540802188279
4395	r2_diff	0.0488534095291063
4396	r2_diff	0.0488515996335109
4397	r2_diff	0.0488491812347013
4398	r2_diff	0.0488396950034783
4399	r2_diff	0.0488390627969908
4400	r2_diff	0.0488380604633097
4401	r2_diff	0.0488222265989974
4402	r2_diff	0.048820194556659
4403	r2_diff	0.0488060369625187
4404	r2_diff	0.0487989582004382
4405	r2_diff	0.048798881715724
4406	r2_diff	0.0487970302995907
4407	r2_diff	0.0487956197287491
4408	r2_diff	0.0487935190917285
4409	r2_diff	0.0487878248016556
4410	r2_diff	0.0487878213462328
4411	r2_diff	0.0487698439062787
4412	r2_diff	0.0487556252241615
4413	r2_diff	0.0487506644686458
4414	r2_diff	0.0487457445083658
4415	r2_diff	0.0487344114977495
4416	r2_diff	0.0487272191699516
4417	r2_diff	0.0487266802806572
4418	r2_diff	0.0487222459860456
4419	r2_diff	0.0487183351012045
4420	r2_diff	0.0487101963831785
4421	r2_diff	0.0487003680477113
4422	r2_diff	0.0486773860840322
4423	r2_diff	0.0486763482908801
4424	r2_diff	0.0486663288060223
4425	r2_diff	0.0486659465527971
4426	r2_diff	0.0486573124632041
4427	r2_diff	0.0486518644548602
4428	r2_diff	0.0486477056012738
4429	r2_diff	0.0486472137544074
4430	r2_diff	0.0486320192076377
4431	r2_diff	0.0486235933417687
4432	r2_diff	0.0486145212084772
4433	r2_diff	0.0486085126597344
4434	r2_diff	0.0485938350988411
4435	r2_diff	0.0485907709976554
4436	r2_diff	0.0485879399670979
4437	r2_diff	0.0485850894916872
4438	r2_diff	0.048582142135897
4439	r2_diff	0.0485724181077917
4440	r2_diff	0.048550841074795
4441	r2_diff	0.0485431282966192
4442	r2_diff	0.0485417669136674
4443	r2_diff	0.0485378479322904
4444	r2_diff	0.0485369181907505
4445	r2_diff	0.0485208651548898
4446	r2_diff	0.0485193941872014
4447	r2_diff	0.0484943643058635
4448	r2_diff	0.0484825576259722
4449	r2_diff	0.0484739200013811
4450	r2_diff	0.0484738173362351
4451	r2_diff	0.0484642667009836
4452	r2_diff	0.0484440532225356
4453	r2_diff	0.0484389185210385
4454	r2_diff	0.0484333170401354
4455	r2_diff	0.0484302655472422
4456	r2_diff	0.0484208631227666
4457	r2_diff	0.0484200936300172
4458	r2_diff	0.0484103576504659
4459	r2_diff	0.0484066614090076
4460	r2_diff	0.0483892539044368
4461	r2_diff	0.0483833777535658
4462	r2_diff	0.0483821249188363
4463	r2_diff	0.0483759327176447
4464	r2_diff	0.0483730002046009
4465	r2_diff	0.0483722185275381
4466	r2_diff	0.0483707429707412
4467	r2_diff	0.0483418055546015
4468	r2_diff	0.048340302417801
4469	r2_diff	0.0483392677173158
4470	r2_diff	0.048336823766441
4471	r2_diff	0.0483365782652538
4472	r2_diff	0.0483220203600334
4473	r2_diff	0.0483153074904676
4474	r2_diff	0.048312491863869
4475	r2_diff	0.0483084803052684
4476	r2_diff	0.0482957964416378
4477	r2_diff	0.0482900727761686
4478	r2_diff	0.0482897335986793
4479	r2_diff	0.0482857930236202
4480	r2_diff	0.0482844457271004
4481	r2_diff	0.048282678954122
4482	r2_diff	0.0482787018673139
4483	r2_diff	0.0482599662648251
4484	r2_diff	0.0482559335930735
4485	r2_diff	0.0482441310768504
4486	r2_diff	0.0482395140480431
4487	r2_diff	0.0482353032966415
4488	r2_diff	0.0482306747318676
4489	r2_diff	0.0482298082335744
4490	r2_diff	0.0482267684843896
4491	r2_diff	0.0482265219915395
4492	r2_diff	0.0482113152978097
4493	r2_diff	0.0482006703906873
4494	r2_diff	0.0481773779240168
4495	r2_diff	0.0481743650396129
4496	r2_diff	0.0481719611800997
4497	r2_diff	0.048168673040028
4498	r2_diff	0.0481663156844401
4499	r2_diff	0.0481530269056931
4500	r2_diff	0.0481506938479704
4501	r2_diff	0.0481414344988715
4502	r2_diff	0.0481310688974577
4503	r2_diff	0.0481298418937857
4504	r2_diff	0.048127352989437
4505	r2_diff	0.0481264398345331
4506	r2_diff	0.0481213668250852
4507	r2_diff	0.0481198716401773
4508	r2_diff	0.0481163878136232
4509	r2_diff	0.0480984999610851
4510	r2_diff	0.0480919927609127
4511	r2_diff	0.0480857605478282
4512	r2_diff	0.0480746482220197
4513	r2_diff	0.0480717163853568
4514	r2_diff	0.0480627461452976
4515	r2_diff	0.0480592247010627
4516	r2_diff	0.0480576232499175
4517	r2_diff	0.0480310461890517
4518	r2_diff	0.0480163719562909
4519	r2_diff	0.0479975756101504
4520	r2_diff	0.0479676388160015
4521	r2_diff	0.0479563324620915
4522	r2_diff	0.0479548725427121
4523	r2_diff	0.0479411996045708
4524	r2_diff	0.0479405562689338
4525	r2_diff	0.0479351993181525
4526	r2_diff	0.0479283635474894
4527	r2_diff	0.0479239400329957
4528	r2_diff	0.0479231736664648
4529	r2_diff	0.0479203819385736
4530	r2_diff	0.0479191392840631
4531	r2_diff	0.0479091692162547
4532	r2_diff	0.0479051837193428
4533	r2_diff	0.0479047350793553
4534	r2_diff	0.047902963444356
4535	r2_diff	0.0478936435552332
4536	r2_diff	0.0478883675283587
4537	r2_diff	0.0478730111577329
4538	r2_diff	0.0478634339341405
4539	r2_diff	0.047844988696124
4540	r2_diff	0.0478430257743643
4541	r2_diff	0.047841037617351
4542	r2_diff	0.0478131458433052
4543	r2_diff	0.0478062096685227
4544	r2_diff	0.0478012290611277
4545	r2_diff	0.0477965640571421
4546	r2_diff	0.0477953114356201
4547	r2_diff	0.0477930832285294
4548	r2_diff	0.0477637384440804
4549	r2_diff	0.047734738841983
4550	r2_diff	0.0477314706992772
4551	r2_diff	0.0477293583060105
4552	r2_diff	0.0477162243707406
4553	r2_diff	0.0477159764528503
4554	r2_diff	0.0477058770577006
4555	r2_diff	0.0477045091507864
4556	r2_diff	0.0476973571303047
4557	r2_diff	0.0476962435079198
4558	r2_diff	0.0476953630996527
4559	r2_diff	0.0476865136814043
4560	r2_diff	0.0476664258168162
4561	r2_diff	0.0476622396486959
4562	r2_diff	0.0476576055939648
4563	r2_diff	0.0476505249570736
4564	r2_diff	0.0476481389395929
4565	r2_diff	0.0476443028925202
4566	r2_diff	0.0476440988844118
4567	r2_diff	0.0476394256519562
4568	r2_diff	0.047628582825717
4569	r2_diff	0.0476276141446357
4570	r2_diff	0.0476051143224432
4571	r2_diff	0.047602409948851
4572	r2_diff	0.0475994053761981
4573	r2_diff	0.0475962018908935
4574	r2_diff	0.0475955508489414
4575	r2_diff	0.0475908477591419
4576	r2_diff	0.0475881756563069
4577	r2_diff	0.047587693697174
4578	r2_diff	0.0475800681797018
4579	r2_diff	0.0475684947636884
4580	r2_diff	0.0475640140061322
4581	r2_diff	0.0475636666385291
4582	r2_diff	0.0475593057602219
4583	r2_diff	0.0475532277750209
4584	r2_diff	0.047536998313783
4585	r2_diff	0.047535740531131
4586	r2_diff	0.0475355717347975
4587	r2_diff	0.0475342258025713
4588	r2_diff	0.047527254024351
4589	r2_diff	0.0475268370576449
4590	r2_diff	0.0475171781099162
4591	r2_diff	0.0475157081965424
4592	r2_diff	0.0475065525885281
4593	r2_diff	0.0474936601602223
4594	r2_diff	0.0474845968592719
4595	r2_diff	0.0474736284642224
4596	r2_diff	0.0474698866647735
4597	r2_diff	0.0474618582006375
4598	r2_diff	0.047461412301992
4599	r2_diff	0.0474525140690243
4600	r2_diff	0.0474518514977454
4601	r2_diff	0.0474506171821454
4602	r2_diff	0.0474429373488826
4603	r2_diff	0.0474263968069522
4604	r2_diff	0.0474117016000508
4605	r2_diff	0.0474049596644853
4606	r2_diff	0.0474023582896655
4607	r2_diff	0.0474021756013189
4608	r2_diff	0.0473986137220831
4609	r2_diff	0.0473970087040813
4610	r2_diff	0.047386632103163
4611	r2_diff	0.0473703466932952
4612	r2_diff	0.0473650192898286
4613	r2_diff	0.0473586787097706
4614	r2_diff	0.0473462700387877
4615	r2_diff	0.0473408992019441
4616	r2_diff	0.0473353272514511
4617	r2_diff	0.047325393895749
4618	r2_diff	0.047314474654229
4619	r2_diff	0.0473137116702991
4620	r2_diff	0.0473060932377353
4621	r2_diff	0.0473033883983635
4622	r2_diff	0.047293264902134
4623	r2_diff	0.0472856695508639
4624	r2_diff	0.0472788463112601
4625	r2_diff	0.047274820180005
4626	r2_diff	0.0472630673731103
4627	r2_diff	0.0472630348725409
4628	r2_diff	0.0472595918079947
4629	r2_diff	0.0472253942286762
4630	r2_diff	0.047214660868686
4631	r2_diff	0.047198778226288
4632	r2_diff	0.0471938221100722
4633	r2_diff	0.047185250005386
4634	r2_diff	0.0471808082946471
4635	r2_diff	0.0471617104086068
4636	r2_diff	0.0471609375197966
4637	r2_diff	0.0471554944605823
4638	r2_diff	0.0471448131985892
4639	r2_diff	0.0471412678204057
4640	r2_diff	0.0471353722583275
4641	r2_diff	0.0471311363998721
4642	r2_diff	0.0471155438069117
4643	r2_diff	0.047115184722783
4644	r2_diff	0.047111057283319
4645	r2_diff	0.0471079272375007
4646	r2_diff	0.0470978792157408
4647	r2_diff	0.0470968034621092
4648	r2_diff	0.047094692837148
4649	r2_diff	0.0470922327907233
4650	r2_diff	0.0470810054871235
4651	r2_diff	0.047066619185915
4652	r2_diff	0.0470593459619923
4653	r2_diff	0.0470387266541258
4654	r2_diff	0.0470366625943367
4655	r2_diff	0.047029956004246
4656	r2_diff	0.047021962018837
4657	r2_diff	0.0470138827985498
4658	r2_diff	0.0470085851309461
4659	r2_diff	0.0470015322325336
4660	r2_diff	0.0469963117105463
4661	r2_diff	0.0469939818733021
4662	r2_diff	0.0469891683089111
4663	r2_diff	0.0469841064424453
4664	r2_diff	0.0469829148836768
4665	r2_diff	0.046973213254857
4666	r2_diff	0.0469669293655413
4667	r2_diff	0.0469669095012866
4668	r2_diff	0.0469592854161655
4669	r2_diff	0.0469390941207301
4670	r2_diff	0.046929350950254
4671	r2_diff	0.0469283288166952
4672	r2_diff	0.046912717431039
4673	r2_diff	0.0468803593193665
4674	r2_diff	0.0468763866306249
4675	r2_diff	0.0468724167035378
4676	r2_diff	0.0468695384395966
4677	r2_diff	0.0468688201113012
4678	r2_diff	0.0468366091288182
4679	r2_diff	0.0468358170646012
4680	r2_diff	0.0468286632972515
4681	r2_diff	0.046828488842286
4682	r2_diff	0.0468114217642962
4683	r2_diff	0.0468054636301454
4684	r2_diff	0.0468007538688395
4685	r2_diff	0.0467626682437673
4686	r2_diff	0.0467611559589616
4687	r2_diff	0.046759982572852
4688	r2_diff	0.0467329150093156
4689	r2_diff	0.0467278656334376
4690	r2_diff	0.0467101349891836
4691	r2_diff	0.046697705054506
4692	r2_diff	0.0466804056787088
4693	r2_diff	0.046678655870617
4694	r2_diff	0.0466766014096797
4695	r2_diff	0.0466634842841108
4696	r2_diff	0.0466623651764152
4697	r2_diff	0.0466620161823768
4698	r2_diff	0.0466543035076954
4699	r2_diff	0.0466511275429555
4700	r2_diff	0.046643961610738
4701	r2_diff	0.0466278067852078
4702	r2_diff	0.0466180438170842
4703	r2_diff	0.0466168511487863
4704	r2_diff	0.0466060902064148
4705	r2_diff	0.0466036019707341
4706	r2_diff	0.0465915914563183
4707	r2_diff	0.0465884079442717
4708	r2_diff	0.0465831230027706
4709	r2_diff	0.0465696075611615
4710	r2_diff	0.0465600750247939
4711	r2_diff	0.0465521236025024
4712	r2_diff	0.0465350509617458
4713	r2_diff	0.0465075716021079
4714	r2_diff	0.0464962270217487
4715	r2_diff	0.0464956545854062
4716	r2_diff	0.0464759195845138
4717	r2_diff	0.0464731913185251
4718	r2_diff	0.0464635566274235
4719	r2_diff	0.0464601479951375
4720	r2_diff	0.046459764476294
4721	r2_diff	0.0464581927755181
4722	r2_diff	0.0464571941416173
4723	r2_diff	0.046447062674424
4724	r2_diff	0.0464402618598004
4725	r2_diff	0.0464227130569644
4726	r2_diff	0.0464146081731679
4727	r2_diff	0.0464110824315808
4728	r2_diff	0.0463980638758514
4729	r2_diff	0.0463948406502842
4730	r2_diff	0.0463800298388554
4731	r2_diff	0.0463513374439547
4732	r2_diff	0.0463507054457698
4733	r2_diff	0.0463493380672204
4734	r2_diff	0.0463429006521733
4735	r2_diff	0.0463420837778789
4736	r2_diff	0.0463285325849201
4737	r2_diff	0.0463159794455307
4738	r2_diff	0.0462783635455394
4739	r2_diff	0.0462636269462819
4740	r2_diff	0.0462617108406744
4741	r2_diff	0.0462610383309179
4742	r2_diff	0.0462545339468725
4743	r2_diff	0.0462478770894249
4744	r2_diff	0.0462442134707399
4745	r2_diff	0.0462432923494644
4746	r2_diff	0.0462430419934193
4747	r2_diff	0.0462426630642107
4748	r2_diff	0.0462384118767143
4749	r2_diff	0.0462296024722022
4750	r2_diff	0.0462292844899133
4751	r2_diff	0.0462247219372243
4752	r2_diff	0.0462221015183149
4753	r2_diff	0.0462192965665097
4754	r2_diff	0.0462046932708431
4755	r2_diff	0.0462021852951159
4756	r2_diff	0.0461887344447428
4757	r2_diff	0.0461870069323428
4758	r2_diff	0.0461821972138183
4759	r2_diff	0.046174973870184
4760	r2_diff	0.0461729804247371
4761	r2_diff	0.0461719012916642
4762	r2_diff	0.0461706232579904
4763	r2_diff	0.0461676161459362
4764	r2_diff	0.0461427843312652
4765	r2_diff	0.0461323139496073
4766	r2_diff	0.0461266525663259
4767	r2_diff	0.0461246197576212
4768	r2_diff	0.0461208793100182
4769	r2_diff	0.046103555619229
4770	r2_diff	0.0461020068488056
4771	r2_diff	0.0460995974280548
4772	r2_diff	0.046091363942446
4773	r2_diff	0.0460895701313941
4774	r2_diff	0.0460822898383991
4775	r2_diff	0.0460691371982288
4776	r2_diff	0.0460575134962246
4777	r2_diff	0.0460523426759247
4778	r2_diff	0.0460473132257391
4779	r2_diff	0.0460468862598595
4780	r2_diff	0.04604466205292
4781	r2_diff	0.0460425672502188
4782	r2_diff	0.0460293964168498
4783	r2_diff	0.0460116193551441
4784	r2_diff	0.0460095101986597
